tanggal,Produk,penjualan
2026-03-07,Capuccino / ICE,3
2026-03-07,Kopi Aren / ICE,5
2026-03-07,Rum Coffee / ICE,1
2026-03-08,Americano / ICE,5
2026-03-08,Butterscotch Coffee / ICE,1
2026-03-08,Capuccino / ICE,4
2026-03-08,Hazelnut Coffee / ICE,1
2026-03-08,Kopi Aren / HOT,1
2026-03-08,Kopi Aren / ICE,10
2026-03-08,Strawberry Coffee / ICE,1
2026-03-09,Americano / HOT,1
2026-03-09,Americano / ICE,2
2026-03-09,Avocado Coffee / ICE,2
2026-03-09,Capuccino / ICE,1
2026-03-09,Kopi Aren / HOT,1
2026-03-09,Kopi Aren / ICE,3
2026-03-09,Rum Coffee / ICE,1
2026-03-10,Americano / ICE,1
2026-03-10,Avocado Coffee / HOT,1
2026-03-10,Butterscotch Coffee / ICE,1
2026-03-10,Capuccino / ICE,2
2026-03-10,Hazelnut Coffee / ICE,4
2026-03-10,Manual Brew / Ice,1
2026-03-11,Americano / HOT,1
2026-03-11,Capuccino / ICE,1
2026-03-11,Espresso / ICE,1
2026-03-11,Kopi Aren / ICE,3
2026-03-11,Manual Brew / Ice,1
2026-03-11,Signature Coffee / ICE,1
2026-03-12,Americano / HOT,1
2026-03-12,Butterscotch Coffee / ICE,2
2026-03-12,Capuccino / ICE,1
2026-03-12,Kopi Aren / HOT,2
2026-03-12,Kopi Aren / ICE,2
2026-03-12,Salted Caramel Machiato / HOT,1
2026-03-13,Americano / ICE,1
2026-03-13,Avocado Coffee / ICE,1
2026-03-13,Butterscotch Coffee / ICE,1
2026-03-13,Capuccino / ICE,2
2026-03-13,Hazelnut Coffee / ICE,2
2026-03-13,Kopi Aren / ICE,6
2026-03-13,Kopi Pandan / ICE,1
2026-03-13,Manual Brew / Ice,2
2026-03-13,Salted Caramel Machiato / ICE,1
2026-03-13,Signature Coffee / ICE,1
2026-03-14,Butterscotch Coffee / ICE,1
2026-03-14,Hazelnut Coffee / ICE,1
2026-03-14,Kopi Aren / HOT,1
2026-03-14,Kopi Aren / ICE,5
2026-03-14,Kopi Pandan / ICE,1
2026-03-14,Longblack / ICE,1
2026-03-14,Matcha Coffee / ICE,2
2026-03-14,Strawberry Coffee / ICE,1
2026-03-15,Americano / ICE,4
2026-03-15,Butterscotch Coffee / ICE,6
2026-03-15,Capuccino / ICE,4
2026-03-15,Kopi Aren / ICE,9
2026-03-15,Kopi Pandan / ICE,2
2026-03-15,Manual Brew / Ice,1
2026-03-15,Matcha Coffee / ICE,4
2026-03-15,Salted Caramel Machiato / ICE,3
2026-03-15,Signature Coffee / ICE,1
2026-03-16,Americano / ICE,2
2026-03-16,Butterscotch Coffee / ICE,1
2026-03-16,Capuccino / HOT,1
2026-03-16,Capuccino / ICE,2
2026-03-16,Kopi Aren / ICE,5
2026-03-16,Matcha Coffee / ICE,1
2026-03-16,Mocha / ICE,1
2026-03-16,Rum Coffee / ICE,1
2026-03-17,Americano / ICE,9
2026-03-17,Butterscotch Coffee / ICE,1
2026-03-17,Capuccino / ICE,1
2026-03-17,Hazelnut Coffee / ICE,1
2026-03-17,Kopi Aren / ICE,5
2026-03-17,Kopi Pandan / ICE,1
2026-03-17,Salted Caramel Machiato / ICE,1
2026-03-18,Americano / ICE,2
2026-03-18,Capuccino / ICE,1
2026-03-18,Hazelnut Coffee / ICE,1
2026-03-18,Kopi Aren / ICE,7
2026-03-18,Mocha / ICE,1
2026-03-18,Salted Caramel Machiato / ICE,2
2026-03-18,Signature Coffee / ICE,1
2026-03-19,Americano / ICE,5
2026-03-19,Capuccino / HOT,1
2026-03-19,Capuccino / ICE,3
2026-03-19,Kopi Aren / HOT,3
2026-03-19,Kopi Aren / ICE,5
2026-03-19,Salted Caramel Machiato / HOT,2
2026-03-19,Salted Caramel Machiato / ICE,2
2026-03-20,Americano / ICE,1
2026-03-20,Capuccino / ICE,1
2026-03-20,Espresso / ICE,1
2026-03-20,Hazelnut Coffee / ICE,1
2026-03-20,Kopi Aren / HOT,1
2026-03-20,Kopi Aren / ICE,10
2026-03-20,Mocha / ICE,1
2026-03-20,Salted Caramel Machiato / ICE,1
2026-03-20,Signature Coffee / ICE,1
2026-03-21,Americano / ICE,2
2026-03-21,Kopi Aren / ICE,1
2026-03-21,Salted Caramel Machiato / ICE,2
2026-03-24,Americano / ICE,3
2026-03-24,Hazelnut Coffee / ICE,2
2026-03-24,Kopi Aren / ICE,4
2026-03-24,Mocha / ICE,1
2026-03-24,Signature Coffee / ICE,1
2026-03-25,Americano / ICE,5
2026-03-25,Avocado Coffee / ICE,1
2026-03-25,Butterscotch Coffee / HOT,1
2026-03-25,Espresso / ICE,1
2026-03-25,Kopi Aren / ICE,5
2026-03-25,Kopi Pandan / ICE,1
2026-03-25,Rum Coffee / ICE,1
2026-03-25,Salted Caramel Machiato / ICE,1
2026-03-25,Signature Coffee / ICE,3
2026-03-26,Americano / ICE,2
2026-03-26,Hazelnut Coffee / ICE,1
2026-03-26,Kopi Aren / ICE,4
2026-03-27,Americano / HOT,1
2026-03-27,Americano / ICE,1
2026-03-27,Butterscotch Coffee / ICE,1
2026-03-27,Capuccino / ICE,5
2026-03-27,Hazelnut Coffee / ICE,2
2026-03-27,Kopi Aren / ICE,7
2026-03-27,Mocha / ICE,1
2026-03-27,Salted Caramel Machiato / ICE,1
2026-03-28,Americano / ICE,2
2026-03-28,Avocado Coffee / HOT,1
2026-03-28,Capuccino / ICE,1
2026-03-28,Kopi Aren / ICE,3
2026-03-29,Americano / HOT,3
2026-03-29,Americano / ICE,11
2026-03-29,Butterscotch Coffee / ICE,1
2026-03-29,Capuccino / ICE,1
2026-03-29,Espresso / HOT,1
2026-03-29,Hazelnut Coffee / ICE,2
2026-03-29,Kopi Aren / ICE,8
2026-03-29,Mocha / ICE,1
2026-03-30,Americano / ICE,1
2026-03-30,Avocado Coffee / HOT,1
2026-03-30,Butterscotch Coffee / ICE,1
2026-03-30,Capuccino / ICE,3
2026-03-30,Kopi Aren / ICE,4
2026-03-30,Mocha / ICE,1
2026-03-30,Salted Caramel Machiato / ICE,3
2026-03-31,Americano / ICE,6
2026-03-31,Butterscotch Coffee / HOT,1
2026-03-31,Capuccino / ICE,1
2026-03-31,Kopi Aren / ICE,6
2026-03-31,Mocha / ICE,1
2026-03-31,Signature Coffee / ICE,1
2026-04-01,Americano / ICE,2
2026-04-01,Capuccino / ICE,1
2026-04-01,Kopi Aren / HOT,1
2026-04-01,Kopi Aren / ICE,4
2026-04-01,Matcha Coffee / ICE,1
2026-04-01,Salted Caramel Machiato / ICE,2
2026-04-01,Signature Coffee / ICE,2
2026-04-02,Americano / HOT,1
2026-04-02,Americano / ICE,4
2026-04-02,Butterscotch Coffee / ICE,2
2026-04-02,Kopi Aren / ICE,10
2026-04-02,Kopi Pandan / ICE,1
2026-04-02,Signature Coffee / ICE,1
2026-04-03,Americano / ICE,3
2026-04-03,Avocado Coffee / ICE,1
2026-04-03,Butterscotch Coffee / ICE,4
2026-04-03,Capuccino / ICE,1
2026-04-03,Kopi Aren / ICE,5
2026-04-03,Kopi Pandan / ICE,1
2026-04-03,Signature Coffee / ICE,1
2026-04-04,Americano / ICE,2
2026-04-04,Capuccino / ICE,1
2026-04-04,Kopi Aren / ICE,4
2026-04-04,Kopi Pandan / ICE,1
2026-04-05,Americano / ICE,8
2026-04-05,Butterscotch Coffee / ICE,3
2026-04-05,Capuccino / HOT,1
2026-04-05,Capuccino / ICE,1
2026-04-05,Kopi Aren / ICE,4
2026-04-05,Matcha Coffee / ICE,2
2026-04-05,Rum Coffee / HOT,1
2026-04-05,Salted Caramel Machiato / ICE,1
2026-04-06,Americano / HOT,1
2026-04-06,Americano / ICE,4
2026-04-06,Espresso / ICE,2
2026-04-06,Kopi Aren / ICE,7
2026-04-07,Americano / ICE,1
2026-04-07,Kopi Aren / ICE,1
2026-04-07,Longblack / ICE,1
2026-04-07,Signature Coffee / ICE,1
2026-04-08,Americano / ICE,2
2026-04-08,Butterscotch Coffee / ICE,2
2026-04-08,Capuccino / ICE,1
2026-04-08,Espresso / HOT,1
2026-04-08,Kopi Aren / ICE,3
2026-04-08,Matcha Coffee / ICE,1
2026-04-09,Americano / ICE,1
2026-04-09,Butterscotch Coffee / ICE,2
2026-04-09,Hazelnut Coffee / ICE,2
2026-04-09,Kopi Aren / ICE,1
2026-04-09,Kopi Pandan / ICE,1
2026-04-09,Longblack / ICE,1
2026-04-09,Matcha Coffee / ICE,1
2026-04-09,Salted Caramel Machiato / ICE,1
2026-04-09,Signature Coffee / ICE,2
2026-04-10,Espresso / ICE,1
2026-04-10,Kopi Aren / ICE,2
2026-04-10,Signature Coffee / ICE,2
